open_ports_count,has_control_port,has_telemetry_port,has_video_port,has_mavlink,has_unknown_protocol,wifi_security_level,ping_loss,avg_latency_ms,diag_success,label
1,0,1,0,0,0,1,6.6,69.2,1,Normal
1,0,1,0,1,0,1,5.7,38.9,1,Suspicious
2,1,1,0,0,0,0,7.3,45.1,1,Suspicious
1,1,0,0,0,0,2,8.6,183.3,1,Normal
1,0,0,1,1,0,2,4.1,55.9,1,Normal
3,1,1,0,0,1,2,5.0,38.1,1,Suspicious
4,1,1,0,0,0,2,4.9,50.4,1,Normal
1,1,0,0,1,1,2,0.3,46.0,1,Suspicious
4,1,1,1,1,1,2,9.2,123.7,1,Suspicious
2,1,1,0,0,1,2,3.3,48.2,1,Suspicious
3,1,1,0,0,1,0,12.1,101.7,1,Attack
2,1,0,1,1,1,2,7.0,62.1,1,Suspicious
5,1,1,1,0,0,0,24.6,146.9,1,Attack
2,0,1,1,0,1,2,26.1,125.5,1,Suspicious
2,1,1,0,1,0,1,5.2,39.2,1,Attack
1,0,1,0,0,1,2,2.5,36.8,1,Normal
5,1,1,1,0,0,2,7.1,22.8,1,Suspicious
1,0,1,0,0,1,1,15.2,102.7,1,Suspicious
3,0,1,0,1,0,2,4.2,60.3,1,Normal
3,0,1,1,0,0,2,27.1,129.0,1,Normal
3,0,1,0,0,0,2,2.1,77.2,1,Normal
0,0,0,0,1,0,1,7.0,41.6,1,Suspicious
3,1,1,0,1,0,1,12.0,158.5,1,Attack
3,0,1,1,1,0,2,7.9,42.1,1,Suspicious
2,1,1,0,0,0,1,2.3,63.6,1,Suspicious
3,1,1,1,1,0,2,6.0,29.1,1,Suspicious
2,1,0,0,1,0,0,6.4,51.7,1,Attack
1,0,1,0,0,0,1,5.2,28.2,1,Normal
1,1,0,0,0,0,1,2.5,47.1,1,Suspicious
2,1,1,0,0,0,2,2.5,21.4,1,Normal
0,0,0,0,0,0,1,5.7,24.0,1,Normal
4,1,1,1,0,0,1,48.8,763.7,0,Attack
3,1,1,0,1,0,2,3.5,27.0,1,Suspicious
1,0,1,0,1,0,2,0.8,76.5,1,Normal
2,1,1,0,0,0,2,31.5,300.1,1,Suspicious
2,0,1,1,1,0,2,8.0,42.1,1,Suspicious
4,1,1,1,1,0,2,34.3,428.6,1,Attack
3,1,0,1,1,1,2,4.1,58.6,1,Suspicious
2,1,0,1,0,0,2,3.7,79.6,1,Normal
2,0,1,1,0,0,2,4.4,57.0,1,Normal
4,1,1,1,1,0,2,3.6,24.3,1,Suspicious
1,0,0,1,1,0,2,4.1,28.6,1,Normal
2,0,1,1,0,0,0,0.3,53.4,1,Suspicious
2,1,0,0,0,0,0,7.3,39.4,1,Suspicious
4,1,1,0,0,0,2,4.4,40.6,1,Normal
3,1,1,0,0,0,2,5.9,59.1,1,Normal
3,0,1,1,0,1,2,5.8,46.4,1,Normal
3,0,1,1,1,0,2,7.5,31.2,1,Suspicious
1,0,1,0,0,0,0,20.1,81.6,1,Suspicious
2,0,1,0,0,0,2,1.1,36.5,1,Normal
3,1,1,0,0,0,2,1.4,36.0,1,Normal
2,1,0,0,1,0,2,2.1,72.2,1,Suspicious
2,1,1,0,0,1,2,0.9,63.7,1,Suspicious
3,1,1,0,1,0,2,2.3,46.1,1,Suspicious
4,1,1,1,0,0,2,1.1,49.4,1,Suspicious
3,1,1,0,0,1,2,15.9,171.5,1,Suspicious
1,0,1,0,0,1,2,3.9,57.5,1,Normal
2,1,0,0,1,0,1,16.2,155.8,1,Attack
2,1,0,0,1,0,1,14.4,115.8,1,Attack
1,1,0,0,1,0,0,37.9,624.5,0,Attack
2,0,1,1,1,1,1,3.0,58.3,1,Suspicious
2,1,0,1,1,0,2,5.0,26.2,1,Suspicious
0,0,0,0,1,0,2,4.3,32.1,1,Normal
1,0,1,0,0,0,1,6.7,39.0,1,Normal
3,1,1,1,1,0,2,7.5,76.8,1,Suspicious
2,1,1,0,1,0,2,22.8,143.2,1,Suspicious
2,1,1,0,0,0,2,2.8,69.1,1,Normal
2,1,1,0,0,0,1,3.8,45.1,1,Suspicious
4,1,1,1,0,1,1,0.8,45.8,1,Attack
3,1,1,1,0,1,2,1.7,32.2,1,Suspicious
0,0,0,0,1,0,1,6.0,57.5,1,Suspicious
1,0,1,0,0,0,1,5.5,39.5,1,Normal
2,0,1,1,1,0,2,0.1,75.2,1,Suspicious
3,1,1,1,1,0,0,1.9,25.7,1,Attack
1,0,0,1,0,0,1,6.8,56.8,1,Normal
2,1,0,0,0,0,2,59.8,250.6,0,Suspicious
2,1,1,0,0,0,1,5.6,70.7,1,Suspicious
4,1,1,1,1,1,1,19.1,195.2,1,Attack
4,1,1,1,1,0,1,3.9,62.9,1,Attack
0,0,0,0,0,0,1,4.2,26.7,1,Normal
1,0,0,1,0,1,1,6.1,68.8,1,Normal
2,0,1,1,1,0,2,1.5,20.4,1,Suspicious
3,1,1,1,1,0,2,41.6,715.1,0,Attack
2,1,0,1,1,0,0,4.5,33.1,1,Attack
2,0,1,0,0,0,1,2.5,20.8,1,Normal
2,0,1,0,1,1,1,7.4,36.1,1,Suspicious
3,1,1,1,1,1,0,0.9,62.2,1,Attack
2,0,1,1,0,0,2,5.7,40.6,1,Normal
4,1,1,1,1,0,0,6.0,74.8,1,Attack
0,0,0,0,0,1,1,3.0,62.7,1,Normal
4,1,1,1,1,0,2,6.6,67.3,1,Suspicious
2,1,0,0,0,0,0,5.6,32.4,1,Suspicious
1,0,0,1,0,0,2,1.0,42.3,1,Normal
5,1,1,1,0,0,1,42.3,653.5,0,Attack
3,1,1,0,0,1,1,4.2,54.2,1,Suspicious
1,0,1,0,1,0,2,2.8,29.4,1,Normal
2,0,1,1,0,0,0,68.4,600.9,0,Attack
2,1,0,0,1,0,1,5.9,58.1,1,Suspicious
1,1,0,0,0,0,2,6.1,65.1,1,Normal
3,1,1,0,0,1,2,6.2,28.3,1,Suspicious
0,0,0,0,0,1,0,4.7,42.4,1,Suspicious
2,0,1,0,0,0,2,7.2,50.6,1,Normal
1,0,1,0,0,1,2,64.8,690.3,0,Suspicious
0,0,0,0,0,0,2,4.4,28.0,1,Normal
1,1,0,0,0,0,2,6.1,60.9,1,Normal
2,0,1,0,1,1,0,33.1,563.3,0,Attack
2,1,0,0,1,0,2,5.6,21.8,1,Suspicious
1,1,0,0,1,0,2,14.1,104.2,1,Suspicious
1,0,0,1,0,0,2,4.5,24.2,1,Normal
3,1,1,0,0,1,2,4.9,61.2,1,Suspicious
0,0,0,0,0,0,1,3.6,49.5,1,Normal
5,1,1,1,0,1,2,3.4,59.7,1,Suspicious
1,1,0,0,0,0,2,1.7,40.9,1,Normal
2,1,0,1,0,1,2,2.8,53.3,1,Suspicious
1,0,1,0,1,0,1,3.8,74.6,1,Suspicious
0,0,0,0,0,0,2,0.1,47.7,1,Normal
1,1,0,0,0,1,2,2.0,40.0,1,Normal
4,1,1,1,0,0,1,0.2,33.0,1,Suspicious
3,1,1,1,1,1,2,0.9,35.8,1,Suspicious
3,1,1,0,1,0,2,3.7,53.6,1,Suspicious
3,1,1,0,0,0,2,7.1,48.6,1,Normal
2,1,0,0,0,0,2,54.1,461.2,0,Suspicious
4,1,1,0,1,0,2,5.0,74.7,1,Suspicious
2,1,0,1,0,0,1,1.8,70.3,1,Suspicious
1,0,0,1,0,0,2,6.6,29.4,1,Normal
4,1,1,1,1,0,2,6.2,50.0,1,Suspicious
4,1,1,0,1,0,1,0.2,53.8,1,Attack
0,0,0,0,0,0,1,0.6,21.5,1,Normal
0,0,0,0,1,0,2,0.8,73.1,1,Normal
4,1,1,0,1,0,2,0.2,79.9,1,Suspicious
2,1,0,0,1,0,2,6.7,63.0,1,Suspicious
2,1,0,1,0,0,1,11.3,126.5,1,Suspicious
2,1,1,0,0,0,2,65.4,431.2,0,Suspicious
1,1,0,0,1,0,2,20.8,106.0,1,Suspicious
1,0,1,0,1,0,0,4.2,27.5,1,Suspicious
2,1,0,0,0,1,2,1.5,60.8,1,Normal
1,0,0,1,0,0,2,0.9,40.6,1,Normal
2,1,0,1,0,0,1,2.6,39.4,1,Suspicious
4,1,1,1,0,1,2,28.5,159.3,1,Attack
4,1,1,0,1,0,2,2.3,63.2,1,Suspicious
4,1,1,0,1,1,2,6.4,47.2,1,Suspicious
3,1,1,1,1,0,0,24.6,163.1,1,Attack
0,0,0,0,1,0,1,1.5,61.8,1,Suspicious
0,0,0,0,0,0,2,4.3,39.2,1,Normal
5,1,1,0,1,0,2,6.8,25.9,1,Suspicious
3,1,1,0,0,1,2,24.6,175.2,1,Suspicious
4,1,1,1,1,1,2,4.3,29.6,1,Suspicious
0,0,0,0,1,0,2,3.4,31.3,1,Normal
3,1,1,0,1,0,1,25.9,167.3,1,Attack
2,1,1,0,0,0,0,18.4,154.8,1,Attack
2,1,0,1,1,0,2,3.7,53.6,1,Suspicious
1,0,1,0,1,1,2,4.0,32.3,1,Suspicious
4,1,1,0,0,1,2,4.2,61.4,1,Suspicious
1,0,1,0,0,0,2,2.8,61.2,1,Normal
1,1,0,0,0,0,2,0.2,32.9,1,Normal
3,1,1,1,0,0,1,18.8,139.9,1,Attack
2,1,1,0,0,1,2,16.6,138.9,1,Suspicious
2,1,1,0,0,0,2,4.5,28.4,1,Normal
1,0,1,0,0,0,1,12.5,168.2,1,Suspicious
2,1,1,0,0,1,1,0.2,70.7,1,Suspicious
1,0,0,1,0,1,1,2.2,34.6,1,Normal
1,0,1,0,0,0,2,7.5,65.6,1,Normal
3,1,1,1,0,0,2,2.1,46.7,1,Suspicious
2,1,1,0,0,0,0,7.5,34.8,1,Suspicious
2,1,1,0,1,0,1,1.4,65.2,1,Attack
1,1,0,0,1,0,2,2.1,73.9,1,Suspicious
3,0,1,1,0,0,2,0.9,67.2,1,Normal
2,1,1,0,0,1,1,6.6,62.4,1,Suspicious
1,1,0,0,1,0,2,2.7,20.8,1,Suspicious
2,0,1,0,1,0,1,1.8,54.8,1,Suspicious
1,0,1,0,0,0,2,2.3,76.9,1,Normal
3,1,1,1,1,1,2,1.0,70.9,1,Suspicious
4,1,1,0,1,0,2,1.1,72.2,1,Suspicious
5,1,1,1,1,0,0,6.7,67.3,1,Attack
4,1,1,0,1,0,1,6.5,22.5,1,Attack
0,0,0,0,0,0,2,51.2,457.5,0,Suspicious
3,1,0,1,1,0,1,6.9,54.0,1,Attack
2,1,0,1,0,0,2,7.7,54.7,1,Normal
4,1,1,0,1,0,0,3.9,25.3,1,Attack
3,1,1,0,0,1,2,21.3,111.3,1,Suspicious
3,1,1,0,0,1,1,7.7,31.1,1,Suspicious
3,1,1,1,0,0,1,7.2,36.1,1,Suspicious
1,0,0,1,0,0,1,58.1,708.2,0,Suspicious
2,1,0,0,1,1,2,4.0,56.2,1,Suspicious
2,1,0,0,0,1,2,32.7,610.4,0,Attack
0,0,0,0,0,0,1,26.5,119.9,1,Normal
3,1,1,1,0,1,1,2.3,62.1,1,Attack
3,1,0,1,0,1,2,9.9,83.9,1,Suspicious
3,1,1,0,1,1,0,4.3,46.3,1,Attack
3,1,1,0,0,0,0,5.9,50.2,1,Suspicious
3,1,1,1,1,0,2,8.0,79.9,1,Suspicious
3,0,1,1,0,1,1,28.8,166.3,1,Suspicious
1,0,0,1,1,0,2,21.3,155.2,1,Suspicious
2,1,0,1,1,1,2,2.1,20.3,1,Suspicious
4,1,1,1,0,0,1,4.1,44.1,1,Suspicious
4,1,1,1,1,1,1,5.6,26.7,1,Attack
4,1,1,0,0,0,1,5.7,61.7,1,Suspicious
2,0,1,1,1,0,2,5.7,77.3,1,Suspicious
3,0,1,0,0,0,2,1.3,22.5,1,Normal
3,1,1,1,0,1,1,2.2,72.0,1,Attack
2,1,1,0,0,0,2,1.1,25.1,1,Normal
1,0,0,1,1,1,2,3.1,28.7,1,Suspicious
0,0,0,0,1,1,1,0.7,46.1,1,Suspicious
1,1,0,0,1,0,2,1.1,42.2,1,Suspicious
2,0,1,1,0,0,0,1.4,44.0,1,Suspicious
4,1,1,1,1,0,2,4.4,51.1,1,Suspicious
2,1,1,0,0,0,2,6.0,40.8,1,Normal
3,1,0,1,0,0,1,7.1,38.6,1,Suspicious
2,0,1,0,0,1,1,0.0,47.6,1,Normal
0,0,0,0,1,0,1,5.5,72.9,1,Suspicious
1,0,0,1,0,1,0,3.1,25.8,1,Suspicious
1,1,0,0,1,0,2,7.2,38.1,1,Suspicious
4,1,1,1,0,0,2,1.5,25.2,1,Suspicious
3,1,1,0,0,0,2,7.0,53.5,1,Normal
2,0,1,1,0,0,2,2.6,22.2,1,Normal
4,1,1,0,1,1,1,61.7,469.2,0,Attack
1,0,0,1,0,0,2,5.2,37.8,1,Normal
4,1,1,1,0,0,2,27.4,164.6,1,Suspicious
4,1,1,1,0,0,2,3.4,48.1,1,Suspicious
2,0,1,0,0,0,0,1.6,36.0,1,Suspicious
3,0,1,1,1,0,2,24.2,134.5,1,Suspicious
2,0,1,0,0,0,1,64.1,549.9,0,Suspicious
1,0,1,0,0,0,2,1.7,55.7,1,Normal
2,0,1,1,1,0,2,5.0,23.8,1,Suspicious
2,1,1,0,1,1,0,0.8,55.9,1,Attack
2,0,1,1,1,1,2,2.7,30.4,1,Suspicious
3,1,0,1,0,1,2,26.4,96.1,1,Suspicious
2,0,1,1,1,0,1,2.2,54.6,1,Suspicious
4,1,1,1,0,0,2,7.8,66.1,1,Suspicious
3,1,1,0,1,1,1,0.6,47.7,1,Attack
1,0,1,0,0,1,2,29.2,94.3,1,Suspicious
2,1,0,0,0,0,2,6.8,36.6,1,Normal
1,0,1,0,0,1,2,1.2,75.0,1,Normal
2,0,1,1,0,0,1,3.0,47.6,1,Suspicious
5,1,1,1,0,0,2,1.4,54.9,1,Suspicious
1,1,0,0,1,0,1,1.5,64.6,1,Suspicious
3,0,1,0,0,0,2,11.9,192.6,1,Normal
4,1,1,0,0,1,1,7.8,51.9,1,Suspicious
4,1,1,1,0,0,1,4.4,24.8,1,Suspicious
2,0,1,1,0,0,1,7.9,50.4,1,Suspicious
3,1,1,0,1,0,2,3.1,57.8,1,Suspicious
4,1,1,1,0,0,1,0.7,60.4,1,Suspicious
4,1,1,1,1,0,2,7.8,44.7,1,Suspicious
3,1,1,0,0,0,1,5.3,56.7,1,Suspicious
2,0,1,0,0,1,2,6.0,51.8,1,Normal
2,1,1,0,1,0,0,1.2,62.3,1,Attack
1,0,1,0,0,0,1,41.6,773.6,0,Suspicious
4,1,1,1,0,1,0,1.1,72.3,1,Attack
4,1,1,1,0,0,1,0.6,23.6,1,Suspicious
0,0,0,0,0,0,2,1.2,46.5,1,Normal
2,1,1,0,1,0,1,29.4,174.7,1,Attack
2,0,1,1,0,0,2,0.5,33.1,1,Normal
2,0,1,1,0,0,2,5.6,46.0,1,Normal
3,1,1,0,0,0,1,29.0,110.2,1,Suspicious
4,1,1,1,1,0,2,1.3,75.5,1,Suspicious
4,1,1,1,1,0,1,4.5,50.6,1,Attack
4,1,1,0,0,0,1,6.7,58.5,1,Suspicious
2,0,1,1,0,1,2,15.6,109.5,1,Suspicious
2,1,1,0,1,1,2,2.9,52.5,1,Suspicious
4,1,1,1,1,0,1,6.6,37.8,1,Attack
2,1,1,0,0,1,1,3.7,37.6,1,Suspicious
2,1,0,1,1,0,1,4.9,54.2,1,Attack
2,1,1,0,0,0,2,6.0,31.0,1,Normal
1,1,0,0,0,1,0,29.6,105.2,1,Attack
0,0,0,0,0,0,2,1.1,70.2,1,Normal
2,1,0,0,1,0,2,2.2,38.1,1,Suspicious
2,0,1,0,0,0,2,1.1,31.2,1,Normal
4,1,1,1,0,0,0,3.5,22.3,1,Attack
2,0,1,1,1,0,0,1.2,36.2,1,Suspicious
3,1,1,0,1,0,1,6.3,22.3,1,Attack
1,0,1,0,1,1,2,6.1,25.3,1,Suspicious
2,0,1,0,0,0,2,3.4,22.1,1,Normal
2,1,0,1,0,1,2,0.4,62.7,1,Suspicious
3,1,1,0,0,0,2,2.7,59.0,1,Normal
3,1,1,0,0,1,1,0.7,30.2,1,Suspicious
2,1,1,0,0,0,0,0.2,27.8,1,Suspicious
1,1,0,0,0,0,0,4.8,30.0,1,Suspicious
2,0,1,1,0,0,2,7.9,40.0,1,Normal
4,1,1,0,0,1,1,5.1,48.2,1,Suspicious
4,1,1,0,1,1,1,57.7,335.5,0,Attack
3,1,1,0,1,0,2,2.4,30.6,1,Suspicious
4,1,1,1,0,1,2,7.9,26.8,1,Suspicious
2,0,1,1,1,0,2,1.4,32.6,1,Suspicious
0,0,0,0,0,0,2,1.0,37.8,1,Normal
2,0,1,0,1,1,2,5.0,63.5,1,Suspicious
3,1,1,0,0,1,1,27.0,106.0,1,Attack
2,1,1,0,0,0,2,2.0,64.4,1,Normal
2,1,1,0,0,1,0,6.6,40.4,1,Attack
2,0,1,0,1,0,1,45.8,543.8,0,Attack
4,1,1,1,0,1,2,1.8,31.0,1,Suspicious
2,0,1,0,0,1,2,6.4,57.5,1,Normal
1,0,1,0,1,1,2,24.9,190.3,1,Suspicious
2,1,1,0,1,0,2,0.1,40.5,1,Suspicious
1,0,1,0,0,0,1,11.1,111.9,1,Suspicious
3,1,1,0,0,0,0,6.3,27.4,1,Suspicious
3,1,1,1,1,1,2,4.3,28.5,1,Suspicious
0,0,0,0,1,1,2,2.4,29.7,1,Normal
1,1,0,0,1,0,2,7.9,63.2,1,Suspicious
3,0,1,1,0,1,1,3.2,50.5,1,Suspicious
3,1,1,0,0,0,2,2.9,57.8,1,Normal
1,1,0,0,0,1,1,0.6,38.8,1,Suspicious
3,1,1,0,1,0,2,2.9,24.5,1,Suspicious
2,0,1,1,0,1,0,55.9,735.4,0,Attack
1,1,0,0,0,0,2,3.8,74.5,1,Normal
1,0,1,0,0,1,2,29.3,131.5,1,Suspicious
4,1,1,0,0,0,1,1.4,60.6,1,Suspicious
3,1,1,0,0,0,1,5.5,30.2,1,Suspicious
2,0,1,1,1,0,1,17.1,95.1,1,Suspicious
3,1,1,1,0,1,0,43.8,397.0,0,Attack
1,1,0,0,1,1,1,4.3,20.2,1,Attack
1,1,0,0,0,0,2,23.9,174.0,1,Suspicious
4,1,1,1,0,0,2,70.3,405.1,0,Attack
1,1,0,0,0,0,2,7.3,34.7,1,Normal
1,1,0,0,1,1,1,7.9,54.3,1,Attack
1,0,1,0,0,0,2,9.2,80.4,1,Normal
2,1,1,0,1,1,2,0.1,76.8,1,Suspicious
2,1,1,0,0,0,1,14.1,160.6,1,Attack
1,1,0,0,1,0,1,6.7,38.3,1,Suspicious
1,0,1,0,0,0,2,6.3,63.7,1,Normal
2,1,1,0,1,0,0,2.4,39.7,1,Attack
3,1,0,1,0,0,2,1.8,52.0,1,Normal
2,0,1,1,0,0,2,2.8,31.3,1,Normal
1,0,1,0,0,1,1,6.7,76.9,1,Normal
2,1,1,0,0,0,0,6.5,40.0,1,Suspicious
2,1,1,0,1,0,2,7.1,41.7,1,Suspicious
5,1,1,1,0,1,2,6.6,65.1,1,Suspicious
4,1,1,1,0,0,2,1.4,61.0,1,Suspicious
3,1,1,0,0,1,2,3.7,25.3,1,Suspicious
2,1,1,0,0,0,2,3.7,33.2,1,Normal
3,1,1,0,0,1,2,6.3,75.4,1,Suspicious
2,1,1,0,0,0,2,6.2,38.5,1,Normal
1,0,1,0,1,0,2,0.5,58.6,1,Normal
2,0,1,1,1,0,2,6.7,28.0,1,Suspicious
2,0,1,0,1,0,2,0.1,61.3,1,Normal
2,1,1,0,1,0,1,2.5,56.1,1,Attack
3,1,1,0,1,0,2,2.6,72.0,1,Suspicious
2,1,0,1,0,1,2,5.4,72.8,1,Suspicious
1,1,0,0,0,0,1,0.2,47.6,1,Suspicious
2,1,1,0,0,0,1,2.3,67.0,1,Suspicious
2,0,1,1,0,0,2,1.4,60.5,1,Normal
3,1,1,0,0,1,1,34.7,573.0,0,Attack
4,1,1,1,1,0,2,56.9,487.9,0,Attack
1,0,1,0,1,0,1,4.7,75.9,1,Suspicious
4,1,1,1,1,1,2,73.1,516.4,0,Attack
2,1,0,1,1,0,2,5.7,77.4,1,Suspicious
2,1,1,0,0,0,2,33.3,317.5,1,Suspicious
4,1,1,1,0,0,2,29.7,138.6,1,Suspicious
3,1,0,1,1,0,2,3.6,58.0,1,Suspicious
2,1,1,0,1,1,1,6.4,58.9,1,Attack
3,1,1,1,0,0,2,3.6,58.8,1,Suspicious
3,1,1,1,0,0,1,4.8,35.0,1,Suspicious
2,1,1,0,1,0,2,4.9,55.1,1,Suspicious
2,1,1,0,1,0,2,62.5,339.0,0,Attack
1,1,0,0,0,1,2,1.2,64.7,1,Normal
1,1,0,0,1,0,2,3.5,64.2,1,Suspicious
3,1,1,1,1,0,0,0.8,41.1,1,Attack
2,1,0,1,0,0,1,18.3,100.0,1,Suspicious
3,1,1,0,0,0,1,3.4,56.5,1,Suspicious
1,1,0,0,0,1,2,19.5,119.3,1,Suspicious
3,1,1,1,0,0,2,7.6,60.3,1,Suspicious
2,1,0,1,0,0,1,34.3,776.4,0,Attack
5,1,1,1,0,0,1,4.1,61.4,1,Suspicious
2,0,1,0,1,0,2,7.8,56.6,1,Normal
2,1,1,0,0,0,2,6.1,68.8,1,Normal
5,1,1,0,0,0,2,2.4,30.7,1,Normal
0,0,0,0,0,0,2,1.4,61.9,1,Normal
3,1,1,0,1,0,2,3.3,53.7,1,Suspicious
3,0,1,1,1,1,2,3.7,27.4,1,Suspicious
0,0,0,0,1,0,2,0.6,46.5,1,Normal
2,1,0,0,1,0,2,6.6,64.8,1,Suspicious
2,0,1,0,0,0,2,5.5,53.1,1,Normal
2,1,0,0,0,0,1,1.6,63.3,1,Suspicious
1,0,1,0,1,0,2,7.2,58.5,1,Normal
1,1,0,0,0,0,2,5.5,47.4,1,Normal
1,1,0,0,0,0,2,5.3,50.7,1,Normal
2,1,0,0,0,1,1,20.4,170.2,1,Attack
2,1,1,0,0,0,1,8.4,98.9,1,Suspicious
3,0,1,1,0,0,2,2.2,22.1,1,Normal
1,1,0,0,0,0,2,24.2,95.5,1,Normal
2,1,1,0,0,0,2,7.2,46.7,1,Normal
2,1,1,0,0,1,2,0.4,53.6,1,Suspicious
4,1,1,1,1,1,2,0.1,28.0,1,Suspicious
3,0,1,1,0,0,1,5.5,28.9,1,Suspicious
1,0,1,0,0,0,2,8.0,31.8,1,Normal
2,0,1,0,0,0,2,1.7,43.9,1,Normal
5,1,1,1,1,0,2,2.3,70.0,1,Suspicious
3,1,1,0,0,0,2,3.7,41.0,1,Normal
1,0,1,0,0,0,0,1.4,50.3,1,Suspicious
2,1,1,0,0,0,2,3.9,26.9,1,Normal
2,0,1,1,0,0,2,3.6,33.2,1,Normal
4,1,1,1,1,0,1,0.7,74.1,1,Attack
2,1,0,1,0,0,2,2.6,72.9,1,Normal
3,1,1,1,1,1,2,27.7,176.0,1,Attack
1,0,1,0,0,0,0,6.2,54.7,1,Suspicious
0,0,0,0,1,1,2,4.3,40.0,1,Normal
3,0,1,1,0,0,1,2.1,20.9,1,Suspicious
2,1,1,0,0,0,2,6.5,64.5,1,Normal
2,0,1,0,0,0,2,6.6,26.5,1,Normal
3,1,0,1,1,0,2,4.7,38.5,1,Suspicious
4,1,1,0,0,1,2,3.9,42.4,1,Suspicious
1,0,1,0,1,0,2,6.6,50.2,1,Normal
2,1,0,1,1,0,0,3.3,20.2,1,Attack
4,1,1,0,0,0,2,16.0,97.6,1,Suspicious
2,0,1,0,1,0,1,5.3,69.6,1,Suspicious
1,0,1,0,1,0,2,1.4,38.3,1,Normal
2,1,1,0,1,0,2,3.1,20.5,1,Suspicious
2,0,1,0,0,0,2,3.5,58.2,1,Normal
1,0,1,0,0,0,2,4.8,66.3,1,Normal
2,1,1,0,0,0,2,0.5,56.0,1,Normal
3,1,1,0,0,0,2,29.5,100.9,1,Suspicious
0,0,0,0,0,0,0,26.9,90.5,1,Suspicious
3,0,1,1,0,0,2,77.0,726.0,0,Suspicious
1,0,1,0,0,0,2,7.6,30.0,1,Normal
1,0,1,0,0,0,2,5.3,51.2,1,Normal
2,0,1,1,1,0,1,6.2,27.4,1,Suspicious
2,1,0,1,1,0,2,4.8,43.6,1,Suspicious
1,1,0,0,1,0,2,5.0,42.1,1,Suspicious
3,1,1,0,0,0,2,7.8,47.9,1,Normal
1,0,0,1,0,0,1,0.3,52.7,1,Normal
1,0,1,0,1,0,1,14.1,129.0,1,Suspicious
1,0,0,1,0,0,2,6.2,47.5,1,Normal
4,1,1,0,0,0,2,4.0,26.6,1,Normal
5,1,1,1,0,0,2,6.5,62.8,1,Suspicious
2,1,1,0,0,0,1,4.0,62.2,1,Suspicious
2,1,1,0,0,0,2,9.0,114.8,1,Normal
3,1,1,0,0,1,1,0.1,46.5,1,Suspicious
3,1,1,0,0,0,2,1.5,55.8,1,Normal
5,1,1,1,1,1,1,3.9,32.5,1,Attack
4,1,1,1,1,0,2,11.4,198.3,1,Attack
4,1,1,1,0,1,1,22.2,175.0,1,Attack
1,1,0,0,1,0,1,5.3,45.9,1,Suspicious
1,0,1,0,1,0,1,4.2,37.5,1,Suspicious
4,1,1,0,1,1,2,5.2,78.0,1,Suspicious
1,1,0,0,1,0,0,15.5,155.6,1,Attack
2,1,1,0,1,1,0,29.0,182.3,1,Attack
0,0,0,0,1,0,0,7.7,54.9,1,Suspicious
3,1,1,0,0,0,1,3.1,77.6,1,Suspicious
3,1,1,0,0,0,1,5.7,43.7,1,Suspicious
4,0,1,1,0,0,0,3.2,60.4,1,Suspicious
3,1,1,1,0,0,2,14.2,101.3,1,Suspicious
2,1,1,0,1,0,2,4.6,72.3,1,Suspicious
2,0,1,1,0,1,2,4.2,42.5,1,Normal
3,1,1,0,0,0,2,0.1,54.0,1,Normal
2,1,0,1,0,0,2,74.3,216.8,0,Suspicious
4,1,1,0,1,0,2,3.8,27.5,1,Suspicious
1,0,1,0,0,1,1,5.0,47.9,1,Normal
3,1,1,0,0,0,0,7.5,76.1,1,Suspicious
4,1,1,1,0,0,2,1.4,68.5,1,Suspicious
3,1,1,0,1,1,0,5.6,28.7,1,Attack
1,1,0,0,0,0,2,6.4,47.5,1,Normal
2,1,1,0,0,1,2,1.9,60.2,1,Suspicious
4,0,1,1,0,1,2,1.2,61.8,1,Normal
3,1,1,1,0,0,1,62.0,288.5,0,Attack
2,1,1,0,1,1,2,5.7,60.6,1,Suspicious
2,1,1,0,0,1,2,29.8,170.5,1,Suspicious
3,1,1,1,0,0,2,3.4,63.7,1,Suspicious
2,1,1,0,1,0,0,1.0,61.5,1,Attack
3,0,1,1,0,1,2,5.6,66.5,1,Normal
2,1,1,0,0,0,1,3.1,33.1,1,Suspicious
2,0,1,0,1,0,0,1.0,36.7,1,Suspicious
3,0,1,1,0,1,2,1.2,42.5,1,Normal
2,0,1,0,0,0,2,17.7,178.3,1,Normal
2,0,1,0,0,0,2,3.9,46.3,1,Normal
1,0,1,0,0,0,2,2.0,25.6,1,Normal
4,1,1,1,1,1,2,3.0,50.1,1,Suspicious
2,0,1,0,1,1,2,6.7,47.1,1,Suspicious
0,0,0,0,0,0,2,4.3,60.7,1,Normal
4,1,1,0,1,0,0,3.4,50.4,1,Attack
1,1,0,0,0,0,2,7.1,61.1,1,Normal
4,1,1,1,1,1,2,0.8,55.2,1,Suspicious
1,0,1,0,0,0,1,3.5,37.9,1,Normal
2,1,0,1,0,0,2,4.3,60.4,1,Normal
1,0,1,0,0,0,2,2.3,69.1,1,Normal
1,0,1,0,0,0,2,7.8,59.0,1,Normal
3,1,1,1,0,1,0,6.0,47.7,1,Attack
1,1,0,0,1,0,2,3.1,44.4,1,Suspicious
3,0,1,1,0,0,2,0.5,59.5,1,Normal
2,0,1,1,1,0,2,4.1,49.2,1,Suspicious
5,1,1,0,0,1,2,2.8,67.8,1,Suspicious
